C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_420.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_420.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_420.jpg,-0.25,1,0,8.037449
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_487.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_487.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_487.jpg,0,1,0,8.701391
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_562.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_562.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_562.jpg,0,1,0,9.596272
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_633.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_633.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_633.jpg,-0.1,1,0,10.26268
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_702.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_702.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_702.jpg,-0.3,1,0,11.1226
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_769.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_769.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_769.jpg,0,1,0,11.5801
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_836.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_836.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_836.jpg,-0.1,1,0,12.36673
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_903.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_903.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_903.jpg,-0.25,1,0,13.29338
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_32_971.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_32_971.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_32_971.jpg,0,1,0,13.82576
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_040.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_040.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_040.jpg,-0.1,1,0,14.71698
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_110.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_110.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_110.jpg,-0.25,1,0,15.32554
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_180.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_180.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_180.jpg,0,1,0,16.11106
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_246.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_246.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_246.jpg,-0.15,1,0,16.87384
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_314.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_314.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_314.jpg,-0.3,1,0,17.31933
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_386.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_386.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_386.jpg,-0.05,1,0,18.14264
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_456.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_456.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_456.jpg,-0.25,1,0,18.95962
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_523.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_523.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_523.jpg,-0.4,1,0,19.65552
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_597.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_597.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_597.jpg,-0.1,1,0,20.44132
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_665.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_665.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_665.jpg,-0.25,1,0,20.94714
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_732.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_732.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_732.jpg,0,1,0,21.58615
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_802.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_802.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_802.jpg,-0.1,1,0,22.363
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_871.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_871.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_871.jpg,-0.25,1,0,22.91158
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_33_942.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_33_942.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_33_942.jpg,0,1,0,23.66334
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_010.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_010.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_010.jpg,-0.1,1,0,24.25076
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_079.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_079.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_079.jpg,-0.3,1,0,24.99236
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_150.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_150.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_150.jpg,-0.45,1,0,25.49597
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_221.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_221.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_221.jpg,-0.6500001,1,0,26.08856
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_287.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_287.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_287.jpg,0,1,0,26.61357
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_359.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_359.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_359.jpg,0,1,0,27.34758
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_430.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_430.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_430.jpg,0,1,0,27.90491
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_503.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_503.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_503.jpg,0,1,0,28.64662
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_574.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_574.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_574.jpg,0,1,0,29.19966
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_648.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_648.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_648.jpg,-0.2,1,0,29.91677
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_717.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_717.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_717.jpg,-0.4,1,0,30.15792
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_784.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_784.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_784.jpg,-0.5500001,1,0,30.14048
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_854.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_854.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_854.jpg,-0.7,1,0,30.12259
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_923.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_923.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_923.jpg,0,1,0,30.18162
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_34_993.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_34_993.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_34_993.jpg,0,1,0,30.18796
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_061.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_061.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_061.jpg,0,1,0,30.19011
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_135.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_135.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_135.jpg,0,1,0,30.19047
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_203.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_203.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_203.jpg,0,1,0,30.1902
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_273.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_273.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_273.jpg,-0.15,1,0,30.18533
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_342.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_342.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_342.jpg,-0.35,1,0,30.16465
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_413.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_413.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_413.jpg,-0.5000001,1,0,30.14628
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_484.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_484.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_484.jpg,0,1,0,30.18428
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_559.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_559.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_559.jpg,0,1,0,30.18944
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_633.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_633.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_633.jpg,0,1,0,30.18994
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_702.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_702.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_702.jpg,0,1,0,30.1903
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_773.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_773.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_773.jpg,0,1,0,30.19028
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_846.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_846.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_846.jpg,0,1,0,30.19037
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_917.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_917.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_917.jpg,0,1,0,30.19032
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_35_987.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_35_987.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_35_987.jpg,-0.15,1,0,30.18431
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_058.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_058.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_058.jpg,0,1,0,30.18474
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_126.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_126.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_126.jpg,0,1,0,30.18996
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_196.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_196.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_196.jpg,0,1,0,30.19008
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_265.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_265.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_265.jpg,0,1,0,30.19028
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_337.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_337.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_337.jpg,0,1,0,30.19053
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_408.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_408.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_408.jpg,0,1,0,30.1904
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_480.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_480.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_480.jpg,0,1,0,30.19033
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_551.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_551.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_551.jpg,-0.1,1,0,30.18772
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_622.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_622.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_622.jpg,-0.3,1,0,30.1693
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_695.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_695.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_695.jpg,0,1,0,30.18911
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_768.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_768.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_768.jpg,0,1,0,30.18922
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_841.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_841.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_841.jpg,0,1,0,30.19009
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_912.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_912.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_912.jpg,0,1,0,30.19025
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_36_982.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_36_982.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_36_982.jpg,0,1,0,30.18973
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_050.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_050.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_050.jpg,0,1,0,30.19032
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_125.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_125.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_125.jpg,-0.05,1,0,30.18977
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_196.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_196.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_196.jpg,-0.25,1,0,30.17438
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_264.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_264.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_264.jpg,0,1,0,30.19076
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_332.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_332.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_332.jpg,0,1,0,30.18983
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_399.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_399.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_399.jpg,-0.2,1,0,30.18263
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_468.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_468.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_468.jpg,0,1,0,30.18532
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_537.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_537.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_537.jpg,0,1,0,30.18977
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_606.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_606.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_606.jpg,-0.1,1,0,30.18935
C:\Users\gudll\Desktop\Data\IMG\center_2020_05_29_01_59_37_673.jpg,C:\Users\gudll\Desktop\Data\IMG\left_2020_05_29_01_59_37_673.jpg,C:\Users\gudll\Desktop\Data\IMG\right_2020_05_29_01_59_37_673.jpg,-0.25,1,0,30.17759
